survey_year,elig_year,retired,food,c,cn
2000,-11,FALSE,460.731199677731,17738.1511875926,16586.3231883983
2000,-16,FALSE,552.877439613277,23773.7299033709,23773.7299033709
2002,32,TRUE,508.92,22562.12,18321.12
2000,-13,FALSE,598.95055958105,16309.8844685917,16309.8844685917
2000,-14,FALSE,368.584959742185,11195.7681521689,10504.6713526523
2000,-14,FALSE,368.584959742185,11195.7681521689,10504.6713526523
2000,21,TRUE,322.511839774412,8127.29836231517,8127.29836231517
2000,29,TRUE,460.731199677731,22253.3169444344,21562.2201449178
2002,36,TRUE,254.46,17557.74,16285.44
2004,36,TRUE,243.48,10713.12,10713.12
2000,4,TRUE,414.658079709958,25063.7772624686,14927.6908695585
2002,5,TRUE,424.1,13231.92,13231.92
2000,-11,FALSE,368.584959742185,18198.8823872704,17692.0780676249
2000,-2,FALSE,783.243039452143,29072.1386996648,27920.3107004705
2004,2,FALSE,486.96,16183.304,15777.504
2000,-16,FALSE,691.096799516596,37036.7449394418,33350.8953420199
2002,-15,FALSE,1441.94,58949.9,47075.1
2004,-19,FALSE,973.92,31652.4,31652.4
2000,21,TRUE,368.584959742185,14927.6908695585,14927.6908695585
2002,28,TRUE,339.28,13231.92,13231.92
2004,25,TRUE,178.552,11200.08,11200.08
2000,27,TRUE,184.292479871092,17507.7855877538,11057.5487922655
2000,-9,FALSE,1612.55919887206,39807.175652156,39807.175652156
2000,33,TRUE,506.804319645504,20087.8803059491,12716.1811111054
2000,-23,FALSE,460.731199677731,33909.816296281,15480.5683091718
2000,6,TRUE,552.877439613277,20732.9039854979,19350.7103864647
2000,10,FALSE,368.584959742185,16033.445748785,16033.445748785
2000,28,TRUE,276.438719806639,14236.5940700419,13821.9359903319
2002,25,TRUE,424.1,17303.28,17303.28
2004,30,TRUE,405.8,19884.2,19478.4
2000,-12,FALSE,1382.19359903319,38701.4207729294,38701.4207729294
2000,-20,FALSE,184.292479871092,9951.79391303899,9951.79391303899
2002,-20,FALSE,254.46,14758.68,14758.68
2000,-20,FALSE,322.511839774412,13269.0585507187,13269.0585507187
2002,-7,FALSE,424.1,38457.388,20645.188
2000,-19,FALSE,322.511839774412,12808.3273510409,10504.6713526523
2000,19,TRUE,1151.82799919433,24879.4847825975,24879.4847825975
2002,21,TRUE,127.23,10178.4,10178.4
2004,23,TRUE,649.28,17043.6,17043.6
2000,27,TRUE,414.658079709958,11610.4262318788,11610.4262318788
2000,22,TRUE,230.365599838865,7187.4067149726,7187.4067149726
2000,-32,FALSE,460.731199677731,13821.9359903319,13821.9359903319
2002,-28,FALSE,339.28,11450.7,9330.2
2000,-21,FALSE,276.438719806639,14927.6908695585,14927.6908695585
2000,5,FALSE,414.658079709958,15480.5683091718,15480.5683091718
2000,-10,FALSE,230.365599838865,6910.96799516596,6910.96799516596
2002,-13,FALSE,152.676,4020.468,4020.468
2004,-6,FALSE,243.48,6817.44,6817.44
2000,-21,FALSE,184.292479871092,6910.96799516596,6910.96799516596
2000,-20,FALSE,598.95055958105,14374.8134299452,14374.8134299452
2000,10,FALSE,921.462399355462,25800.9471819529,24879.4847825975
2000,12,TRUE,1290.04735909765,20456.4652656913,20456.4652656913
2000,5,TRUE,460.731199677731,19304.6372664969,19304.6372664969
2000,-16,FALSE,829.316159419916,15849.1532689139,15480.5683091718
2000,-11,FALSE,460.731199677731,17692.0780676249,17692.0780676249
2002,-17,FALSE,763.38,31213.76,30874.48
2004,-15,FALSE,811.6,33519.08,27269.76
2000,8,FALSE,230.365599838865,8846.03903381243,8846.03903381243
2002,-6,FALSE,678.56,21883.56,21883.56
2004,20,TRUE,649.28,26880.192,26782.8
2000,8,TRUE,829.316159419916,18797.8329468514,18797.8329468514
2000,-29,FALSE,230.365599838865,7648.13791465033,7187.4067149726
2000,-25,FALSE,691.096799516596,22667.9750241444,22667.9750241444
2002,-21,FALSE,508.92,18321.12,18321.12
2004,-20,FALSE,568.12,14121.84,14121.84
2002,-25,FALSE,254.46,8651.64,8651.64
2004,-23,FALSE,486.96,8960.064,8960.064
2000,-26,FALSE,460.731199677731,14927.6908695585,15618.7876690751
2000,-9,FALSE,368.584959742185,12992.619830912,12992.619830912
2000,-31,FALSE,207.329039854979,5805.21311593941,5805.21311593941
2002,-31,FALSE,508.92,13740.84,13740.84
2000,-30,FALSE,460.731199677731,14927.6908695585,14927.6908695585
2000,-26,FALSE,322.511839774412,11979.011191621,11057.5487922655
2000,-19,FALSE,184.292479871092,6081.65183574605,6081.65183574605
2000,9,TRUE,230.365599838865,14420.886549913,14420.886549913
2000,-5,FALSE,138.219359903319,7555.99167471479,7555.99167471479
2000,-16,FALSE,138.219359903319,6081.65183574605,6081.65183574605
2000,7,TRUE,184.292479871092,5805.21311593941,5805.21311593941
2000,-9,FALSE,345.548399758298,20087.8803059491,9951.79391303899
2000,11,TRUE,138.219359903319,6127.72495571382,6127.72495571382
2000,3,TRUE,368.584959742185,11702.5724718144,11702.5724718144
2000,-29,FALSE,138.219359903319,5528.77439613277,5528.77439613277
2000,-16,FALSE,368.584959742185,13269.0585507187,13269.0585507187
2000,-19,FALSE,184.292479871092,9951.79391303899,9951.79391303899
2000,11,TRUE,460.731199677731,14927.6908695585,14927.6908695585
2000,28,TRUE,322.511839774412,13269.0585507187,13269.0585507187
2000,-5,FALSE,552.877439613277,36858.4959742185,34094.1087761521
2002,-3,FALSE,593.74,43258.2,43258.2
2004,-1,FALSE,1217.4,46748.16,46748.16
2000,7,TRUE,552.877439613277,14374.8134299452,14374.8134299452
2000,-20,FALSE,184.292479871092,11333.9875120722,9951.79391303899
2002,-15,FALSE,424.1,14249.76,14249.76
2004,-15,FALSE,243.48,41878.56,22400.16
2000,17,TRUE,322.511839774412,14374.8134299452,14374.8134299452
2000,-16,FALSE,691.096799516596,37918.1777334773,37779.9583735739
2000,-2,FALSE,921.462399355462,58743.2279589107,44690.9263687399
2002,-2,FALSE,848.2,43682.3,43682.3
2004,-2,FALSE,527.54,106319.6,65739.6
2000,5,TRUE,552.877439613277,42848.001570029,41926.5391706735
2000,22,TRUE,460.731199677731,22667.9750241444,22667.9750241444
2000,-21,FALSE,368.584959742185,39180.0666775587,26279.5930865822
2000,-21,FALSE,460.731199677731,26814.5558212439,19903.587826078
2000,-14,FALSE,552.877439613277,38102.4702133483,19673.2222262391
2000,-8,FALSE,460.731199677731,9951.79391303899,9951.79391303899
2000,11,TRUE,598.95055958105,37779.9583735739,19350.7103864647
2000,-5,FALSE,691.096799516596,20732.9039854979,20732.9039854979
2000,-5,FALSE,691.096799516596,49574.6770853239,21009.3427053045
2002,2,FALSE,678.56,19338.96,19338.96
2004,3,TRUE,811.6,25321.92,25321.92
2000,-23,FALSE,598.95055958105,36121.3260547341,20456.4652656913
2002,-21,FALSE,551.33,19847.88,19847.88
2004,-19,FALSE,811.6,27269.76,27269.76
2000,-13,FALSE,230.365599838865,12716.1811111054,12716.1811111054
2000,10,TRUE,460.731199677731,20456.4652656913,20456.4652656913
2000,-8,FALSE,460.731199677731,20180.0265458846,20180.0265458846
2000,34,TRUE,460.731199677731,14374.8134299452,14374.8134299452
2002,36,TRUE,763.38,32401.24,23410.32
2004,38,TRUE,649.28,22400.16,22400.16
2000,-7,FALSE,552.877439613277,24326.6073429842,24326.6073429842
2002,-5,FALSE,678.56,15572.952,15572.952
2000,-14,FALSE,552.877439613277,17139.2006280116,17139.2006280116
2002,-12,FALSE,424.1,35115.48,34267.28
2000,-4,FALSE,552.877439613277,22115.0975845311,22115.0975845311
2000,-15,FALSE,460.731199677731,10504.6713526523,10504.6713526523
2000,21,TRUE,276.438719806639,11057.5487922655,11057.5487922655
2000,27,TRUE,506.804319645504,11610.4262318788,11610.4262318788
2000,28,TRUE,414.658079709958,15038.2663574811,15038.2663574811
2002,29,TRUE,508.92,13104.69,12723
2004,25,TRUE,405.8,14121.84,14121.84
2000,32,TRUE,322.511839774412,12716.1811111054,12716.1811111054
2000,-11,FALSE,552.877439613277,15181.0930293812,14950.7274295424
2000,-5,FALSE,368.584959742185,23082.6331038543,16632.3963083661
2000,-8,TRUE,322.511839774412,9398.91647342571,9398.91647342571
2000,47,TRUE,276.438719806639,12163.3036714921,12163.3036714921
2002,27,TRUE,254.46,20865.72,20865.72
2004,-5,FALSE,324.64,29785.72,29785.72
2000,-9,FALSE,460.731199677731,27137.0676610184,27137.0676610184
2002,-6,FALSE,508.92,27057.58,27057.58
2004,-4,FALSE,527.54,37495.92,37495.92
2000,15,FALSE,276.438719806639,11610.4262318788,11610.4262318788
2000,-15,FALSE,921.462399355462,23220.8524637576,23220.8524637576
2002,-9,FALSE,763.38,32876.232,32876.232
2004,-7,FALSE,811.6,48209.04,45774.24
2000,-12,FALSE,460.731199677731,38701.4207729294,24879.4847825975
2002,-10,FALSE,678.56,202380.52,202380.52
2004,-5,FALSE,405.8,41813.632,41813.632
2000,-11,FALSE,368.584959742185,54274.1353220367,35660.5948550564
2000,29,TRUE,460.731199677731,13932.5114782546,13379.6340386413
2002,31,TRUE,508.92,14290.4736,14290.4736
2004,33,TRUE,486.96,15014.6,14608.8
2000,17,TRUE,276.438719806639,16609.3597483822,16609.3597483822
2000,-11,FALSE,460.731199677731,20041.8071859813,19903.587826078
2000,-16,FALSE,184.292479871092,16770.6156682694,16586.3231883983
2000,19,TRUE,552.877439613277,23451.2180635965,22944.413743951
2000,-7,FALSE,460.731199677731,29947.5279790525,27643.8719806639
2002,-6,FALSE,678.56,25700.46,21374.64
2004,-4,FALSE,284.06,29331.224,17968.824
2000,15,TRUE,322.511839774412,26261.6783816307,12163.3036714921
2002,17,TRUE,339.28,10687.32,10687.32
2004,19,TRUE,405.8,12660.96,12660.96
2000,5,FALSE,322.511839774412,7648.13791465033,7187.4067149726
2000,14,TRUE,92.1462399355462,13821.9359903319,13821.9359903319
2002,16,TRUE,437.6712,16964,16964
2000,-25,FALSE,230.365599838865,14450.6783010152,10073.7319040767
2000,1,TRUE,921.462399355462,36425.7076404812,35596.3914810613
2000,-23,FALSE,391.621519726071,14605.1790297841,13821.9359903319
2002,-21,FALSE,296.87,21400.086,20484.03
2004,-19,FALSE,405.8,17976.94,17855.2
2000,8,TRUE,138.219359903319,10504.6713526523,10504.6713526523
2000,-18,FALSE,460.731199677731,28565.3343800193,27183.1407809861
2000,-22,FALSE,460.731199677731,46533.8511674508,31790.4527777634
2002,-21,FALSE,1017.84,35624.4,35624.4
2004,-19,FALSE,1217.4,52104.72,42690.16
2000,-1,FALSE,1382.19359903319,33172.6463767966,33172.6463767966
2000,9,TRUE,460.731199677731,13821.9359903319,13821.9359903319
2000,-8,FALSE,414.658079709958,11057.5487922655,11057.5487922655
2000,6,TRUE,460.731199677731,23911.9492632742,23220.8524637576
2002,23,TRUE,271.424,13316.74,12723
2004,25,TRUE,324.64,22400.16,22400.16
2000,-25,FALSE,921.462399355462,56788.6357384754,55406.4421394423
2000,-23,FALSE,322.511839774412,26906.7020611795,17692.0780676249
2002,-14,FALSE,508.92,21629.1,20356.8
2000,-20,FALSE,276.438719806639,17047.054388076,16586.3231883983
2000,-13,FALSE,691.096799516596,19350.7103864647,19350.7103864647
2000,20,FALSE,1382.19359903319,55748.4751610055,55748.4751610055
2000,-15,FALSE,230.365599838865,19598.4240450629,19368.058445224
2002,-15,FALSE,169.64,25530.82,25446
2004,-15,FALSE,97.392,11687.04,11687.04
2000,-30,FALSE,691.096799516596,16586.3231883983,16586.3231883983
2002,-28,FALSE,169.64,5598.12,5598.12
2004,-22,FALSE,405.8,13472.56,12660.96
2000,-13,FALSE,460.731199677731,31237.5753381502,29855.381739117
2000,-2,FALSE,138.219359903319,7187.4067149726,7187.4067149726
2000,-25,FALSE,368.584959742185,21009.3427053045,21009.3427053045
2000,-2,FALSE,103.664519927489,7463.84543477924,7463.84543477924
2002,-13,FALSE,678.56,26548.66,26124.56
2000,18,TRUE,322.511839774412,25017.7041425008,24326.6073429842
2000,-17,FALSE,46.0731199677731,4423.01951690622,4423.01951690622
2000,10,TRUE,138.219359903319,7187.4067149726,7187.4067149726
2000,-16,FALSE,46.0731199677731,3593.7033574863,3593.7033574863
2000,15,FALSE,115.182799919433,6634.52927535933,6634.52927535933
2000,-6,FALSE,368.584959742185,45151.6575684176,33172.6463767966
2000,15,TRUE,368.584959742185,14776.5710360642,14546.2054362253
2000,-15,FALSE,69.1096799516596,4975.89695651949,4975.89695651949
2002,-13,FALSE,212.05,5862.7584,5862.7584
2004,13,TRUE,202.9,6330.48,6330.48
2000,-2,FALSE,69.1096799516596,6358.09055555269,6358.09055555269
2000,6,TRUE,82.9316159419916,5528.77439613277,5528.77439613277
2000,8,TRUE,92.1462399355462,11057.5487922655,11057.5487922655
2002,10,TRUE,212.05,11196.24,11196.24
2004,8,TRUE,405.8,12660.96,12660.96
2000,17,TRUE,322.511839774412,16632.3963083661,15710.9339090106
2000,-20,FALSE,276.438719806639,9191.58743357073,8846.03903381243
2002,-20,FALSE,127.23,16285.44,6107.04
2004,-20,FALSE,243.48,10878.6864,10878.6864
2000,-1,TRUE,322.511839774412,8938.18527374798,8569.6003140058
2002,-1,TRUE,127.23,6361.5,6361.5
2000,5,TRUE,299.475279790525,10596.8175925878,10596.8175925878
2000,-3,TRUE,184.292479871092,5528.77439613277,5528.77439613277
2000,10,TRUE,184.292479871092,5252.33567632613,5252.33567632613
2002,1,TRUE,127.23,4580.28,4580.28
2004,3,TRUE,121.74,6330.48,6330.48
2000,-15,FALSE,276.438719806639,8846.03903381243,8846.03903381243
2000,10,TRUE,138.219359903319,4975.89695651949,4975.89695651949
2000,-15,FALSE,184.292479871092,6358.09055555269,6358.09055555269
2002,1,TRUE,127.23,5508.12548300781,5508.12548300781
2004,1,TRUE,162.32,7791.36,7791.36
2000,-23,FALSE,184.292479871092,7648.13791465033,7187.4067149726
2002,-20,FALSE,169.64,5170.6272,5170.6272
2004,-16,FALSE,324.64,10713.12,10713.12
2000,-10,FALSE,230.365599838865,16954.9081481405,16586.3231883983
2000,-5,FALSE,921.462399355462,19811.4415861424,19811.4415861424
2000,14,TRUE,184.292479871092,11610.4262318788,11610.4262318788
2000,-5,FALSE,276.438719806639,11057.5487922655,11057.5487922655
2002,-4,FALSE,212.05,13571.2,13571.2
2000,14,TRUE,230.365599838865,10504.6713526523,10504.6713526523
2000,-21,FALSE,691.096799516596,17028.6251400889,17028.6251400889
2002,-19,FALSE,339.28,8185.13,8185.13
2004,-17,FALSE,324.64,17043.6,17043.6
2000,8,TRUE,230.365599838865,7740.28415458588,7740.28415458588
2002,12,TRUE,424.1,8651.64,8651.64
2004,5,TRUE,486.96,35710.4,19478.4
2000,13,FALSE,691.096799516596,50219.7007648727,35937.033574863
2000,-2,FALSE,921.462399355462,65009.1722745278,48883.5802858073
2000,-12,FALSE,691.096799516596,39254.2982125427,39254.2982125427
2000,-1,FALSE,414.658079709958,10781.1100724589,10781.1100724589
2000,16,TRUE,138.219359903319,5418.19890821012,5418.19890821012
2002,16,TRUE,254.46,8651.64,8651.64
2000,-17,FALSE,414.658079709958,16033.445748785,16033.445748785
2000,-16,FALSE,460.731199677731,17507.7855877538,16586.3231883983
2000,-22,FALSE,184.292479871092,12624.0348711698,12163.3036714921
2002,-21,FALSE,381.69,27481.68,14758.68
2004,-19,FALSE,284.06,18991.44,18991.44
2000,-32,FALSE,368.584959742185,10449.3836086909,10449.3836086909
2000,3,TRUE,598.95055958105,22115.0975845311,22115.0975845311
2000,-7,FALSE,276.438719806639,10688.9638325234,10688.9638325234
2000,20,TRUE,115.182799919433,4146.58079709958,4146.58079709958
2000,-11,FALSE,552.877439613277,23773.7299033709,23773.7299033709
2000,-9,FALSE,552.877439613277,20594.6846255946,19903.587826078
2000,17,TRUE,230.365599838865,6429.96462270241,6429.96462270241
2002,45,TRUE,339.28,12723,12723
2004,37,TRUE,162.32,10664.424,10664.424
2000,8,FALSE,276.438719806639,9951.79391303899,9951.79391303899
2002,-14,FALSE,254.46,16539.9,16285.44
2004,-15,FALSE,405.8,23747.416,23179.296
2000,-20,FALSE,460.731199677731,29578.9430193103,29578.9430193103
2000,18,TRUE,230.365599838865,8846.03903381243,8846.03903381243
2000,15,TRUE,322.511839774412,12716.1811111054,12716.1811111054
2000,-13,FALSE,552.877439613277,17139.2006280116,17139.2006280116
2002,-12,FALSE,848.2,23410.32,23410.32
2004,-17,FALSE,811.6,19478.4,19478.4
2000,-14,FALSE,460.731199677731,21009.3427053045,21009.3427053045
2000,2,TRUE,598.95055958105,17139.2006280116,17139.2006280116
2002,4,TRUE,593.74,15267.6,15267.6
2004,6,TRUE,649.28,17530.56,17530.56
2000,8,FALSE,691.096799516596,29302.5042995037,29302.5042995037
2002,12,FALSE,763.38,25446,20356.8
2004,-6,TRUE,811.6,19478.4,19478.4
2000,13,TRUE,322.511839774412,8293.16159419916,8293.16159419916
2000,-17,FALSE,645.023679548823,13821.9359903319,13821.9359903319
2000,17,TRUE,276.438719806639,5252.33567632613,5252.33567632613
2000,25,TRUE,414.658079709958,9122.47775361907,9122.47775361907
2000,-12,FALSE,322.511839774412,6468.66604347534,6468.66604347534
2000,-16,FALSE,460.731199677731,9951.79391303899,9951.79391303899
2000,6,FALSE,460.731199677731,24879.4847825975,23958.022383242
2002,14,FALSE,339.28,22392.48,22392.48
2004,13,FALSE,243.48,22400.16,22400.16
2002,-25,FALSE,169.64,11365.88,11196.24
2000,9,TRUE,460.731199677731,19811.4415861424,19350.7103864647
2002,-25,FALSE,424.1,30111.1,15267.6
2004,-23,FALSE,568.12,20695.8,19478.4
2000,-17,FALSE,368.584959742185,14927.6908695585,14927.6908695585
2002,-13,FALSE,381.69,17303.28,17303.28
2004,-11,FALSE,324.64,18342.16,18017.52
2000,-30,FALSE,691.096799516596,25985.239661824,23220.8524637576
2002,-28,FALSE,424.1,21374.64,18830.04
2004,-26,FALSE,649.28,32788.64,31165.44
2000,-28,FALSE,460.731199677731,17139.2006280116,14374.8134299452
2000,-25,FALSE,691.096799516596,48514.9953260651,27643.8719806639
2002,-23,FALSE,508.92,25954.92,25954.92
2000,-31,FALSE,161.255919887206,7417.77231481147,7417.77231481147
2000,-25,FALSE,414.658079709958,17461.712467786,16540.2500684305
2002,-22,FALSE,424.1,17778.272,17099.712
2004,-20,FALSE,365.22,22887.12,17205.92
2000,38,TRUE,460.731199677731,16033.445748785,16033.445748785
2002,40,TRUE,424.1,20908.13,20908.13
2004,43,TRUE,202.9,16556.64,16556.64
2000,-5,FALSE,460.731199677731,23220.8524637576,20456.4652656913
2002,-4,FALSE,424.1,21669.8136,20397.5136
2004,4,TRUE,243.48,11200.08,11200.08
2000,-1,FALSE,552.877439613277,20963.2695853368,19350.7103864647
2000,16,TRUE,230.365599838865,6634.52927535933,6634.52927535933
2000,-25,FALSE,207.329039854979,7187.4067149726,7187.4067149726
2000,20,TRUE,276.438719806639,7740.28415458588,7740.28415458588
2002,26,TRUE,254.46,11705.16,11705.16
2000,13,FALSE,230.365599838865,16586.3231883983,16586.3231883983
2000,12,TRUE,552.877439613277,19811.4415861424,19811.4415861424
2002,15,TRUE,636.15,28245.06,26972.76
2000,1,FALSE,322.511839774412,16586.3231883983,16586.3231883983
2000,-23,FALSE,230.365599838865,16586.3231883983,16586.3231883983
2002,-17,FALSE,424.1,27481.68,27481.68
2000,23,TRUE,460.731199677731,24372.680462952,18843.9060668192
2000,-16,FALSE,460.731199677731,39484.6638123815,39162.1519726071
2002,-14,FALSE,424.1,42155.54,26039.74
2000,29,TRUE,414.658079709958,24879.4847825975,24879.4847825975
2000,-17,FALSE,230.365599838865,17796.5276369964,9503.36604279727
2000,26,TRUE,138.219359903319,6358.09055555269,6358.09055555269
2000,-15,FALSE,276.438719806639,13269.0585507187,13269.0585507187
2000,25,TRUE,138.219359903319,7187.4067149726,7187.4067149726
2002,30,TRUE,169.64,9160.56,9160.56
2004,31,TRUE,202.9,10713.12,10713.12
2000,-25,FALSE,184.292479871092,7740.28415458588,7740.28415458588
2000,10,TRUE,276.438719806639,13269.0585507187,13269.0585507187
2000,19,TRUE,691.096799516596,24603.0460627908,24603.0460627908
2000,12,FALSE,552.877439613277,25201.9966223719,23589.4374234998
2000,12,TRUE,368.584959742185,14374.8134299452,14374.8134299452
2000,-18,FALSE,460.731199677731,20732.9039854979,20732.9039854979
2000,9,TRUE,115.182799919433,3870.14207729294,3870.14207729294
2000,-20,FALSE,230.365599838865,13821.9359903319,13821.9359903319
2000,-3,TRUE,184.292479871092,11057.5487922655,11057.5487922655
2000,15,FALSE,230.365599838865,15480.5683091718,15480.5683091718
2000,22,TRUE,92.1462399355462,5611.70601207476,5611.70601207476
2000,-24,FALSE,460.731199677731,14927.6908695585,14927.6908695585
2000,-11,FALSE,322.511839774412,9076.4046336513,8846.03903381243
2002,-7,FALSE,381.69,13231.92,13231.92
2004,-7,FALSE,405.8,13959.52,13959.52
2000,-22,FALSE,460.731199677731,11057.5487922655,11057.5487922655
2000,40,TRUE,322.511839774412,13269.0585507187,13269.0585507187
2000,15,FALSE,184.292479871092,6910.96799516596,6910.96799516596
2004,3,FALSE,97.392,3652.2,3652.2
2000,42,TRUE,552.877439613277,16586.3231883983,16586.3231883983
2000,11,TRUE,322.511839774412,12716.1811111054,12716.1811111054
2004,15,TRUE,405.8,10713.12,10713.12
2000,5,TRUE,230.365599838865,9398.91647342571,9398.91647342571
2000,-15,FALSE,691.096799516596,18152.8092673026,14927.6908695585
2002,-13,FALSE,593.74,19338.96,19338.96
2004,-16,FALSE,405.8,11687.04,11687.04
2000,2,FALSE,46.0731199677731,6542.38303542378,6358.09055555269
2000,-16,FALSE,460.731199677731,13269.0585507187,13269.0585507187
2000,-10,FALSE,460.731199677731,12163.3036714921,12163.3036714921
2000,-10,FALSE,307.307710185047,8722.94151320715,8722.94151320715
2000,-8,FALSE,46.0731199677731,5252.33567632613,5252.33567632613
2000,8,FALSE,552.877439613277,16586.3231883983,16586.3231883983
2000,-29,FALSE,230.365599838865,6081.65183574605,6081.65183574605
2000,-22,FALSE,230.365599838865,7200.12838854052,7200.12838854052
2000,-15,FALSE,184.292479871092,9306.77023349017,8846.03903381243
2000,-6,FALSE,322.511839774412,10946.9733043429,10946.9733043429
2000,-11,FALSE,691.096799516596,40083.6143719626,33172.6463767966
2000,-7,FALSE,460.731199677731,21838.6588647244,20456.4652656913
2002,-5,FALSE,424.1,22816.58,22392.48
2004,-3,FALSE,486.96,15826.2,14608.8
2000,23,TRUE,691.096799516596,40544.3455716403,35937.033574863
2000,-15,FALSE,691.096799516596,26906.7020611795,25985.239661824
2000,-2,FALSE,598.95055958105,19350.7103864647,19350.7103864647
2004,-2,TRUE,486.96,15339.24,14121.84
2000,45,TRUE,230.365599838865,27643.8719806639,13821.9359903319
2002,9,TRUE,339.28,10178.4,10178.4
2004,11,TRUE,243.48,7791.36,7791.36
2000,12,TRUE,322.511839774412,9951.79391303899,9951.79391303899
2002,39,TRUE,424.1,14589.04,14589.04
2004,38,TRUE,365.22,12689.366,12174
2000,15,TRUE,322.511839774412,16033.445748785,16033.445748785
2000,-19,FALSE,691.096799516596,34278.4012560232,34278.4012560232
2000,14,TRUE,691.096799516596,30408.2591787302,30408.2591787302
2000,-10,FALSE,414.658079709958,15480.5683091718,15480.5683091718
2000,9,TRUE,299.475279790525,13269.0585507187,11333.9875120722
2000,-18,FALSE,437.694639693844,29717.1623792136,23497.2911835643
2000,-2,FALSE,276.438719806639,15784.6509009591,13711.3605024093
2000,-17,FALSE,368.584959742185,19350.7103864647,19350.7103864647
2000,25,TRUE,368.584959742185,18327.8871231801,18327.8871231801
2002,27,TRUE,339.28,18117.552,18117.552
2004,29,TRUE,202.9,14446.48,13634.88
2000,6,TRUE,506.804319645504,19972.6975060296,19074.2716666581
2002,11,TRUE,424.1,33079.8,19338.96
2000,-13,FALSE,691.096799516596,21562.2201449178,21562.2201449178
2000,-25,FALSE,276.438719806639,16586.3231883983,13821.9359903319
2000,-19,FALSE,460.731199677731,17692.0780676249,17692.0780676249
2000,-15,FALSE,921.462399355462,38701.4207729294,38701.4207729294
2000,-21,FALSE,391.621519726071,22667.9750241444,21285.7814251112
2002,-21,FALSE,424.1,15267.6,15267.6
2000,6,TRUE,230.365599838865,13821.9359903319,13821.9359903319
2000,5,TRUE,322.511839774412,13269.0585507187,13269.0585507187
2002,11,TRUE,339.28,19847.88,19847.88
2000,-18,FALSE,691.096799516596,27643.8719806639,27643.8719806639
2000,-20,FALSE,276.438719806639,11610.4262318788,11610.4262318788
2000,19,TRUE,322.511839774412,14374.8134299452,14374.8134299452
2002,15,TRUE,296.87,11196.24,11196.24
2000,-24,FALSE,230.365599838865,14098.3747101386,14098.3747101386
2000,-15,FALSE,691.096799516596,19903.587826078,19903.587826078
2000,33,TRUE,230.365599838865,9398.91647342571,9398.91647342571
2000,5,TRUE,299.475279790525,11057.5487922655,11057.5487922655
2000,-28,FALSE,230.365599838865,9675.35519323235,7463.84543477924
2000,-31,FALSE,414.658079709958,8569.6003140058,8569.6003140058
2000,-24,FALSE,345.548399758298,42387.2703703513,19350.7103864647
2000,-25,FALSE,92.1462399355462,14927.6908695585,14927.6908695585
2002,-33,FALSE,127.23,4831.3472,4661.7072
2004,-33,FALSE,649.28,11687.04,11687.04
2000,-29,FALSE,230.365599838865,15480.5683091718,15480.5683091718
2000,-32,FALSE,460.731199677731,22852.2675040155,18244.9555072381
2000,-36,FALSE,138.219359903319,9214.62399355462,5528.77439613277
2000,-29,FALSE,240.501686231776,39117.9217774381,30916.9064231745
2000,-29,FALSE,276.438719806639,24510.8998228553,12992.619830912
2000,-26,FALSE,552.877439613277,17139.2006280116,17139.2006280116
2002,-24,FALSE,212.05,16285.44,16285.44
2004,-27,FALSE,405.8,15420.4,14608.8
2000,-27,FALSE,92.1462399355462,26998.848301115,14559.1059098163
2002,-25,FALSE,254.46,17981.84,11196.24
2004,-22,FALSE,162.32,25403.08,14040.68
2000,-25,FALSE,276.438719806639,18429.2479871092,13821.9359903319
2000,-35,FALSE,460.731199677731,15849.1532689139,15849.1532689139
2000,-29,FALSE,460.731199677731,14927.6908695585,14927.6908695585
2000,-22,FALSE,230.365599838865,44690.9263687399,30408.2591787302
2002,-20,FALSE,131.471,24899.7592,24899.7592
2000,-30,FALSE,230.365599838865,10504.6713526523,10504.6713526523
2000,-24,FALSE,184.292479871092,28749.6268598904,14927.6908695585
2000,-30,FALSE,138.219359903319,24879.4847825975,11057.5487922655
2000,-28,FALSE,207.329039854979,36397.7647745407,13821.9359903319
2000,-24,FALSE,138.219359903319,11380.06063204,8293.16159419916
2000,-27,FALSE,230.365599838865,36582.0572544118,13545.4972705253
2000,-25,FALSE,368.584959742185,14098.3747101386,14098.3747101386
2000,-27,FALSE,230.365599838865,15183.2216806468,10575.9096838695
2000,-30,FALSE,230.365599838865,13591.5703904931,12209.3767914599
2000,-12,FALSE,299.475279790525,9398.91647342571,9398.91647342571
2000,-30,FALSE,460.731199677731,37779.9583735739,13821.9359903319
2000,-28,FALSE,322.511839774412,8790.75128985111,8790.75128985111
2000,-29,FALSE,253.402159822752,22483.6825442733,11886.8649516855
2000,-31,FALSE,276.438719806639,14374.8134299452,14374.8134299452
2000,-25,FALSE,552.877439613277,32804.0614170544,14374.8134299452
2002,-23,FALSE,424.1,14673.0118,14249.76
2004,-21,FALSE,365.22,11524.72,11524.72
2000,-13,FALSE,230.365599838865,20550.0133848744,20550.0133848744
2000,-31,FALSE,138.219359903319,8087.81219170583,6152.74115305936
2000,-22,FALSE,322.511839774412,12716.1811111054,12716.1811111054
2000,-15,FALSE,322.511839774412,10228.2326328456,10228.2326328456
2000,9,TRUE,230.365599838865,10412.5251127167,10412.5251127167
2000,8,TRUE,276.438719806639,13868.0091102997,13315.1316706864
